"","gene","ColGM","ColABA","ColTSA","YGM","YABA","YTSA","kClusters"
"1","AT5G61820",-0.697181680459755,0.0298900985615839,-0.450633979079902,-0.800383409674306,1.91555530282201,0.00275366783037113,1
"2","AT1G21680",-1.04576144737464,0.158914894125191,-0.112219175924506,-0.82960113046186,1.78274768313719,0.0459191764986249,1
"3","AT2G27940",-0.83076825058616,0.296728579644754,-0.0615287020329521,-0.83076825058616,1.83356924774675,-0.407232624186228,1
"4","AT3G28740",-1.07486817858058,0.419278643924421,-0.409933436095526,-0.597239071843836,1.76992646007779,-0.107164417482267,1
"5","AT4G11600",-0.768996378837439,0.473549207519862,-0.514061340064068,-0.755664026088736,1.81317493539454,-0.248002397924155,1
"6","AT4G31860",-0.898281239499774,0.460671938552959,-0.31215051610361,-0.90442113201209,1.74831231126173,-0.0941313621992194,1
"7","AT2G23240",-1.5251020690981,0.469378399666223,-0.248540579401544,-0.366884711320098,1.49169998721647,0.179448972937058,1
"8","AT1G13360",-1.15614064491775,1.08626197028096,-0.807027131337904,-0.654248540408344,1.10603493968005,0.425119406702982,1
"9","AT3G14680",-1.1878156211428,0.923504962674169,-0.421110641532979,-0.624485428177618,1.46457938683167,-0.154672658652441,1
"10","AT5G66400",-1.17962451949174,1.12388778707152,-0.704629817686776,-0.301175268568654,1.30366061567245,-0.242118796996806,1
"11","AT1G56600",-1.07344180066022,1.03621183171083,-0.777359198407511,-0.572067215568239,1.35704181788121,0.0296145650439273,1
"12","AT1G27130",-1.61607371235518,1.35081822514327,-0.105750815940243,-0.261008806860584,0.693211410290427,-0.0611963002776869,1
"13","AT5G65550",-1.57951874233722,0.903565674569661,0.133476456116324,-0.177816554499604,1.19076195746709,-0.47046879131625,1
"14","AT3G58450",-1.18101962528943,0.850442645097964,0.0244675690552575,-0.724513661149331,1.47064636916962,-0.440023296884073,1
"15","AT3G22490",-1.17529584327932,0.945212940298551,0.0786605074339761,-0.865249426180564,1.36086078932171,-0.344188967594354,1
"16","AT1G70730",0.363612800350831,1.20040454989599,-0.209555059085056,-1.22981800281945,0.902737674144492,-1.02738196248682,1
"17","AT2G07680",0.499508532134227,1.42335195579021,-0.733458810604022,-1.08675797154414,0.65588669327705,-0.758530399053324,1
"18","AT3G02410",0.663376236207409,1.13476393414883,-0.389803900111531,-0.997898322159565,0.804797111588037,-1.21523505967318,1
"19","AT1G10760",0.856639426989007,1.1495661178244,-0.425655118041273,-1.07306578764678,0.607432412785884,-1.11491705191125,1
"20","AT1G08500",1.02508832094324,0.970851388873544,-0.447932376045745,-1.00790544018353,0.636665573789758,-1.17676746737727,1
"21","AT2G18240",0.713972478822027,0.877418632990347,-0.390626586909215,-0.749537320693228,0.979413684213522,-1.43064088842345,1
"22","AT5G41460",0.744187115013794,1.13010371814325,-0.633189388569692,-0.680124766667308,0.755900875444887,-1.31687755336493,1
"23","AT4G30810",0.395708665996561,1.52774221300205,-0.303817989708478,-0.893212997187741,0.460027754503807,-1.1864476466062,1
"24","AT1G24580",0.638487274737806,1.38694863551557,-0.267824029702358,-0.860327161734225,0.404075358545397,-1.30136007736219,1
"25","AT1G19860",0.360252415724399,1.00430867939735,0.621797880340999,-1.05107411328024,0.515417585167575,-1.45070244735008,1
"26","AT5G10080",0.22500154370376,1.5226704492642,0.121374730734889,-0.948037030651917,0.343613784079908,-1.26462347713084,1
"27","AT4G27657",0.127611521340562,1.70461617202518,-0.0241178139232815,-1.13415297331661,0.194060817708391,-0.868017723834237,1
"28","AT4G25670",-0.274763137678934,0.370871790948045,0.492836964299686,-0.903524584431615,1.51343004060148,-1.19885107373867,1
"29","AT2G43330",1.1072981010977,0.318543544314474,-0.0208113101238211,-1.28036132061498,0.943869130630091,-1.06853814530347,1
